age,gender,platform,daily_screen_time_min,social_media_time_min,negative_interactions_count,positive_interactions_count,sleep_hours,physical_activity_min,anxiety_level,stress_level,mood_level,mental_state
0.41146022171428553,1,1,-0.5005806265062038,-0.2153247828177378,0.24463173353204606,0.1744847833118589,0.49770129684116815,0.5005375706269143,-0.6420802214360056,-0.10129230471727224,0.4924646213396258,2
-0.48439949065995574,0,1,0.7542154903112742,0.7116127622506625,0.24463173353204606,1.2345381448662867,-0.8152967727631796,-0.7256691188069768,0.6159139428194907,0.8400859919116547,-0.8235819348859907,2
-0.32151590659191187,1,2,-0.15150200754194304,0.29027751449229877,0.24463173353204606,0.1744847833118589,0.12255899123992571,0.1232432046472555,0.6159139428194907,-0.10129230471727224,0.4924646213396258,2
2.1726389744500096,0,2,-1.727073071515769,-0.9877727370414048,0.24463173353204606,-0.8855685782425688,1.6231282136448937,1.7267442600608054,-0.6420802214360056,-1.042670601346199,0.4924646213396258,2
0.08569305357819781,1,2,0.09379648145996995,0.5009451383714807,0.24463173353204606,0.1744847833118589,-0.06501216156069634,-0.0654039783425739,0.6159139428194907,-0.10129230471727224,0.4924646213396258,2
-0.4029576986259338,0,2,1.348592598277448,1.526194241250166,0.24463173353204606,1.2345381448662867,-1.3780102311650424,-1.3859342592713797,0.6159139428194907,0.8400859919116547,-0.8235819348859907,2
-0.07719053048984606,2,2,-0.42510416835176906,0.06556538235450472,0.24463173353204606,0.1744847833118589,0.49770129684116815,0.4062139791319996,0.6159139428194907,-0.10129230471727224,0.4924646213396258,2
-0.158632322523868,0,0,0.19757661142231775,-0.5243039645072046,0.24463173353204606,-0.8855685782425688,-0.2525833143613167,-0.1597275698374886,-0.6420802214360056,-0.10129230471727224,0.4924646213396258,2
0.08569305357819781,1,0,-0.4439732828903778,-0.8613721627138956,0.24463173353204606,-0.8855685782425688,0.49770129684116815,0.4062139791319996,-0.6420802214360056,-1.042670601346199,0.4924646213396258,2
-0.32151590659191187,0,0,-0.32132403838942125,-0.791149621420835,0.24463173353204606,-0.8855685782425688,0.31013014404054606,0.3118903876370849,-0.6420802214360056,-1.042670601346199,0.4924646213396258,2
0.7372273898503733,1,5,-1.349690780743595,-1.6478646251961746,0.24463173353204606,-0.8855685782425688,1.2479859080436513,1.3494498940811466,-1.9000743856915019,-1.984048897975126,1.8085111775652423,1
-0.158632322523868,1,5,-0.09489466392611696,-1.1843958526619744,0.24463173353204606,-0.8855685782425688,0.12255899123992571,0.1232432046472555,-0.6420802214360056,-1.042670601346199,0.4924646213396258,2
0.2485766376462417,0,5,0.02775458057483953,-1.1422623278861381,0.24463173353204606,-0.8855685782425688,-0.06501216156069634,-0.0654039783425739,-0.6420802214360056,-1.042670601346199,0.4924646213396258,2
0.004251261544175875,0,3,0.13153471053718735,1.0767699769745778,0.24463173353204606,0.1744847833118589,-0.06501216156069634,-0.1597275698374886,1.8739081070749872,0.8400859919116547,-0.8235819348859907,2
0.9815527659524391,0,6,-1.4157326816287255,-0.5804819975416531,0.24463173353204606,0.1744847833118589,1.4355570608442734,1.4437734855760613,-0.6420802214360056,-1.042670601346199,0.4924646213396258,2
-0.48439949065995574,1,4,1.1976396819685784,0.34645554752674723,0.24463173353204606,0.1744847833118589,-1.1904390783644219,-1.1972870762815502,0.6159139428194907,0.8400859919116547,-0.8235819348859907,2
-0.48439949065995574,0,1,0.7825191621191873,0.7397017787678868,0.24463173353204606,1.2345381448662867,-0.8152967727631796,-0.8199927103018915,0.6159139428194907,0.8400859919116547,-0.8235819348859907,2
0.3300184296802636,0,1,-0.2269784656963778,-0.01870166719716803,0.24463173353204606,0.1744847833118589,0.31013014404054606,0.2175667961421702,0.6159139428194907,-0.10129230471727224,0.4924646213396258,2
-0.158632322523868,1,1,-0.10432922119542132,0.07960989061311685,0.24463173353204606,0.1744847833118589,0.12255899123992571,0.1232432046472555,0.6159139428194907,-0.10129230471727224,0.4924646213396258,2
0.3300184296802636,0,1,0.018320023305535185,0.17792144842340174,0.24463173353204606,1.2345381448662867,-0.06501216156069634,-0.0654039783425739,0.6159139428194907,-0.10129230471727224,0.4924646213396258,2
-0.6472830747279996,2,2,1.131597781083448,1.3436156338882081,0.24463173353204606,0.1744847833118589,-1.1904390783644219,-1.1029634847866356,0.6159139428194907,0.8400859919116547,-0.8235819348859907,2
0.4929020137483075,1,2,-1.0100467190486386,-0.4119478984383076,0.24463173353204606,-0.8855685782425688,1.060414755243031,0.9721555281014878,-0.6420802214360056,-1.042670601346199,0.4924646213396258,2
1.7145288942586365,0,2,-1.453470910705943,-0.7771051131622229,0.24463173353204606,-0.8855685782425688,1.4355570608442734,1.4437734855760613,-0.6420802214360056,-1.042670601346199,0.4924646213396258,2
-0.8916084508300655,0,0,0.7164772612340568,-0.2574583075935742,0.24463173353204606,-0.8855685782425688,-0.6277256199625592,-0.7256691188069768,-0.6420802214360056,-0.10129230471727224,0.4924646213396258,2
2.1726389744500096,0,0,-1.9912406750562905,-1.6619091334547869,0.24463173353204606,-0.8855685782425688,1.9982705192461345,2.0097150345455495,-1.9000743856915019,-1.984048897975126,1.8085111775652423,1
0.41146022171428553,0,0,-0.17037112208055175,-0.7209270801277743,0.24463173353204606,-0.8855685782425688,0.12255899123992571,0.1232432046472555,-0.6420802214360056,-0.10129230471727224,0.4924646213396258,2
0.004251261544175875,1,5,-0.06659099211820393,-1.1703513444033624,0.24463173353204606,-0.8855685782425688,0.12255899123992571,0.028919613152340803,-0.6420802214360056,-1.042670601346199,0.4924646213396258,2
-1.3802592030341971,1,3,0.08436192419066561,1.0205919439401292,0.24463173353204606,0.1744847833118589,-0.06501216156069634,-0.0654039783425739,1.8739081070749872,0.8400859919116547,-0.8235819348859907,2
0.2485766376462417,0,3,-0.35906226746663866,0.5992566961817655,0.24463173353204606,0.1744847833118589,0.31013014404054606,0.3118903876370849,0.6159139428194907,-0.10129230471727224,0.4924646213396258,2
-0.6472830747279996,1,3,0.8957338493508393,1.8070844064224083,0.24463173353204606,1.2345381448662867,-0.8152967727631796,-0.9143163017968061,1.8739081070749872,1.7814642885405816,-2.139628491111607,2
-0.8916084508300655,0,3,1.018383093851796,1.9334849807499175,0.24463173353204606,1.2345381448662867,-1.0028679255638016,-1.0086398932917209,1.8739081070749872,1.7814642885405816,-2.139628491111607,2
0.4929020137483075,0,3,-1.1232614062802908,-0.14510224152467716,0.24463173353204606,-0.8855685782425688,1.060414755243031,1.1608027110913173,0.6159139428194907,-0.10129230471727224,-0.8235819348859907,2
2.1726389744500096,0,6,-1.8308532014781167,-0.9596837205241805,0.24463173353204606,-0.8855685782425688,1.8106993664455142,1.8210678515557202,-0.6420802214360056,-1.042670601346199,0.4924646213396258,2
-0.4029576986259338,0,6,1.1221632238141437,1.6806838320948991,0.24463173353204606,1.7645648256435003,-1.1904390783644219,-1.1029634847866356,0.6159139428194907,0.8400859919116547,-0.8235819348859907,2
2.1726389744500096,0,6,-1.5855547124762037,-0.7349715883863864,0.24463173353204606,0.1744847833118589,1.6231282136448937,1.6324206685658906,-0.6420802214360056,-1.042670601346199,0.4924646213396258,2
-0.8916084508300655,0,6,1.3674617128160567,1.9053959642326932,0.24463173353204606,1.7645648256435003,-1.3780102311650424,-1.3859342592713797,0.6159139428194907,0.8400859919116547,-0.8235819348859907,2
0.08569305357819781,0,4,0.21644572596092646,-0.24341379933496204,0.24463173353204606,-0.8855685782425688,-0.2525833143613167,-0.2540511613324033,-0.6420802214360056,-0.10129230471727224,0.4924646213396258,2
-0.4029576986259338,0,1,0.9334720784280568,0.8520578448367838,0.24463173353204606,1.2345381448662867,-1.0028679255638016,-0.9143163017968061,0.6159139428194907,0.8400859919116547,-0.8235819348859907,2
